name,name_en,name_ar,tourism,amenity,shop,man_made,rooms,beds,addr_city,latitude,longitude
,AQTC,,camp_site,,,,,,,29.7967632,35.2696189
,,,camp_site,,,,,,,29.5526073,35.4499989
Michelle camp,,,camp_site,,,,,,,29.5555273,35.4445546
Wadi Rum Night Luxury Camp,,,camp_site,,,,,,,29.5608036,35.4514266
Memories Aicha Luxury Camp,,,camp_site,,,,,,,29.546697,35.435211
,,,camp_site,,,,,,,29.5443606,35.430772
,,,camp_site,,,,,,,29.5543864,35.4060415
Shakria Bedouin Life Camp,,,camp_site,,,,,,,29.6582342,35.4463472
مخيم بيت علي وادي رم (m$h),,,camp_site,,,,,,,29.6864948,35.427363
Wadi Rum Sand Storm Camp,,,camp_site,,,,,,,29.5514473,35.4564438
Bedouin Yoga Camp Wadi Rum,,,camp_site,,,,,,,29.563453,35.462395
Wadi Rum Green Desert,,,camp_site,,,,,,,29.583159,35.4964238
Salman Zwaedh camp,,,camp_site,,,,,,,29.5977006,35.4966001
,,,camp_site,,,,,,,29.6032563,35.4992373
Alamelh Camp,,,camp_site,,,,,,,29.6147167,35.4824019
Sand Rose Camp (Hillawi Camp),,,camp_site,,,,,,,29.6389896,35.5048829
Rummana Camp,,,camp_site,,,,,,,30.6871227,35.5732921
الوحيدات,Wohedat,,camp_site,,,,,,,30.4313188,35.4559751
,Petra Mars Camp,,camp_site,,,,,,,30.3700449,35.4615468
Bedouin Meditation Camp,,,camp_site,,,,,,,29.4834988,35.3929743
Bedouin Stylelife Camp,,,camp_site,,,,,,,29.6264572,35.4837309
سال,,,camp_site,,,,,,,32.5707682,35.9107978
مخيم وادي رم,,,camp_site,,,,,,,29.6294298,35.4825255
,Bedouin camp,,camp_site,,,,,,,31.2927938,35.6460866
Dream Camp,,,camp_site,,,,,,,29.6419739,35.4894627
,,,camp_site,,,,,,,29.5061086,35.4377812
,,,camp_site,,,,,,,29.517199,35.4751679
Jayyah Camping,,,camp_site,,,,,,,30.5265471,35.5631284
Rock Camp,,,camp_site,,,,,,,30.4118938,35.4519431
Captain's Camp,,,camp_site,,,,,,,29.6361274,35.5121357
,,,camp_site,,,,,,,32.5400087,35.8427828
Desert Bird Camp,,,camp_site,,,,,,,29.5257449,35.4484981
,,,camp_site,,,,,,,29.6337365,35.5009727
,Wild Campsite - Ras Al-Fayd,,camp_site,,,,,,,30.5080376,35.4915667
منزل المهرب,,,camp_site,,,,,,,32.6704009,38.1121433
Bedouin Directions Camp,,,camp_site,,,,,,,29.4649678,35.377062
شرحبيل بن حسنة,Jordan Eco Park,شرحبيل بن حسنة,camp_site,,,,,,,32.5266357,35.6182044
,Wadi Rum Legend Camp,,camp_site,,,,,,,29.6573979,35.4755798
Al Sultana Luxury Camp,,,camp_site,,,,,,,29.6349052,35.5088858
Arabian Nights Camp,,,camp_site,,,,,,,29.5035299,35.4368918
Wadi Rum Desert Base Camp,,,camp_site,,,,,,,29.5488777,35.4635184
Space Village Camp,,,camp_site,,,,,,,29.6465303,35.4791185
Wild Camp,,,camp_site,,,,,,,31.051441,35.6586834
Wild Camp,,,camp_site,,,,,,,31.0078761,35.6635351
