year,month,temp,temp_max,rain,gov
2022,4,20.73,33.3,2.9,TAF
2022,5,20.938709677419357,34.9,3.0,TAF
2022,6,23.77,33.0,0.6,TAF
2022,7,24.85483870967742,33.7,0.0,TAF
2022,8,26.741935483870968,37.2,0.0,TAF
2022,9,24.273333333333333,34.2,0.5,TAF
2022,10,19.929032258064513,29.8,14.2,TAF
2022,11,14.696666666666667,22.9,40.9,TAF
2022,12,11.896774193548387,18.9,26.0,TAF
2023,1,9.958064516129031,20.6,26.1,TAF
2023,2,8.02142857142857,22.0,35.5,TAF
2023,3,13.109677419354838,29.2,93.3,TAF
2023,4,16.32,29.3,38.1,TAF
2023,5,20.816129032258065,33.1,28.299999999999997,TAF
2023,6,23.603333333333335,34.7,4.4,TAF
2023,7,27.09032258064516,37.4,0.0,TAF
2023,8,27.0258064516129,40.4,0.9,TAF
2023,9,25.33,35.0,2.2,TAF
2023,10,20.838709677419356,29.6,22.3,TAF
2023,11,17.496666666666666,25.9,45.0,TAF
2023,12,13.161290322580646,23.8,36.9,TAF
2024,1,10.461290322580645,20.0,47.2,TAF
2024,2,9.655172413793103,18.4,46.699999999999996,TAF
2024,3,13.19032258064516,25.4,30.3,TAF
2024,4,19.226666666666667,32.9,18.2,TAF
2024,5,20.54516129032258,32.9,4.2,TAF
2024,6,27.88,37.0,0.0,TAF
2024,7,26.70967741935484,34.0,0.0,TAF
2024,8,25.980645161290322,32.8,0.0,TAF
2024,9,23.40666666666667,32.3,1.2000000000000002,TAF
2024,10,19.84193548387097,28.3,1.6,TAF
2024,11,14.316666666666666,23.1,18.3,TAF
2024,12,10.916129032258064,20.4,17.0,TAF
2025,1,10.33548387096774,18.7,21.5,TAF
2025,2,7.325,18.8,56.7,TAF
2025,3,13.77741935483871,27.4,68.89999999999999,TAF
2025,4,17.65,35.6,12.4,TAF
2025,5,21.08709677419355,34.9,20.3,TAF
2025,6,24.206666666666667,33.1,0.0,TAF
2025,7,26.096774193548388,33.7,0.0,TAF
2025,8,26.406451612903226,39.2,0.6,TAF
2025,9,23.196666666666665,30.6,1.4,TAF
2025,10,20.538709677419355,30.3,0.2,TAF
2025,11,18.92666666666667,29.2,24.4,TAF
2025,12,10.67741935483871,23.4,91.60000000000001,TAF
2020,1,7.425806451612903,19.1,85.69999999999999,MAA
2020,2,9.634482758620688,19.1,65.4,MAA
2020,3,13.029032258064515,24.5,71.6,MAA
2020,4,16.486666666666668,29.6,8.6,MAA
2020,5,22.42258064516129,35.3,18.5,MAA
2020,6,24.59333333333333,32.6,0.5,MAA
2020,7,27.40967741935484,37.5,0.0,MAA
2020,8,26.190322580645162,36.6,0.0,MAA
2020,9,28.373333333333335,39.3,0.0,MAA
2020,10,24.103225806451615,33.7,0.3,MAA
2020,11,15.15,24.7,23.9,MAA
2020,12,12.819354838709677,23.8,21.0,MAA
2021,1,11.425806451612903,20.4,22.599999999999998,MAA
2021,2,11.671428571428573,20.9,55.5,MAA
2021,3,14.158064516129032,32.7,7.699999999999999,MAA
2021,4,19.586666666666666,34.4,0.8,MAA
2021,5,24.580645161290324,34.8,0.0,MAA
2021,6,24.46333333333333,33.5,0.0,MAA
2021,7,26.76451612903226,36.5,0.0,MAA
2021,8,27.87741935483871,36.6,0.0,MAA
2021,9,23.956666666666667,33.9,1.4,MAA
2021,10,21.306451612903224,33.0,2.1,MAA
2021,11,18.046666666666667,27.8,12.7,MAA
2021,12,11.829032258064515,24.2,18.8,MAA
2022,1,7.696774193548387,18.7,80.6,MAA
2022,2,9.578571428571427,20.0,48.4,MAA
2022,3,10.432258064516128,25.6,25.7,MAA
2022,4,21.863333333333333,34.5,0.1,MAA
2022,5,22.26774193548387,36.3,0.4,MAA
2022,6,24.986666666666668,33.9,0.0,MAA
2022,7,26.0,34.4,0.0,MAA
2022,8,27.861290322580647,37.6,0.0,MAA
2022,9,25.243333333333332,35.2,0.0,MAA
2022,10,20.816129032258065,30.7,6.4,MAA
2022,11,15.706666666666667,24.1,23.5,MAA
2022,12,12.516129032258064,19.8,28.4,MAA
2023,1,10.861290322580645,23.8,14.1,MAA
2023,2,8.710714285714285,22.7,31.4,MAA
2023,3,14.374193548387098,29.6,64.0,MAA
2023,4,17.40666666666667,30.9,31.6,MAA
2023,5,21.654838709677417,34.1,23.5,MAA
2023,6,25.029999999999998,37.2,2.1,MAA
2023,7,28.009677419354837,37.1,0.0,MAA
2023,8,28.23548387096774,40.6,0.3,MAA
2023,9,26.086666666666666,36.2,0.8,MAA
2023,10,21.529032258064515,30.6,10.6,MAA
2023,11,17.996666666666666,27.2,41.2,MAA
2023,12,13.725806451612904,24.5,25.0,MAA
2024,1,11.061290322580644,20.7,38.4,MAA
2024,2,10.479310344827585,19.6,25.0,MAA
2024,3,14.55483870967742,26.4,25.9,MAA
2024,4,20.08,33.8,13.3,MAA
2024,5,21.596774193548388,33.5,0.9,MAA
2024,6,28.85,37.5,0.0,MAA
2024,7,27.674193548387095,34.7,0.0,MAA
2024,8,27.09032258064516,33.6,0.0,MAA
2024,9,24.216666666666665,33.4,0.1,MAA
2024,10,20.364516129032257,28.4,0.0,MAA
2024,11,14.876666666666667,24.1,13.799999999999999,MAA
2024,12,11.406451612903227,20.7,20.8,MAA
2025,1,11.02258064516129,19.0,6.9,MAA
2025,2,8.3,19.6,44.9,MAA
2025,3,14.716129032258063,28.4,60.8,MAA
2025,4,18.78666666666667,35.8,7.0,MAA
2025,5,22.006451612903227,35.8,6.800000000000001,MAA
2025,6,25.013333333333332,33.9,0.0,MAA
2025,7,27.112903225806452,35.1,0.0,MAA
2025,8,27.41290322580645,39.8,0.30000000000000004,MAA
2025,9,24.040000000000003,31.5,0.3,MAA
2025,10,21.551612903225806,31.0,0.0,MAA
2025,11,19.67,29.1,11.2,MAA
2025,12,11.30967741935484,24.0,80.5,MAA
2020,1,14.561290322580644,24.8,5.7,AQAB
2020,2,16.627586206896552,28.3,14.3,AQAB
2020,3,19.516129032258064,31.0,39.300000000000004,AQAB
2020,4,23.533333333333335,34.5,0.0,AQAB
2020,5,28.967741935483872,42.9,0.0,AQAB
2020,6,31.046666666666667,41.8,0.0,AQAB
2020,7,33.60645161290322,43.8,0.0,AQAB
2020,8,32.9741935483871,42.3,0.0,AQAB
2020,9,33.45,46.8,0.0,AQAB
2020,10,28.82903225806452,40.9,0.0,AQAB
2020,11,21.563333333333333,30.4,0.1,AQAB
2020,12,18.312903225806455,26.5,11.899999999999999,AQAB
2021,1,17.45483870967742,27.5,3.4000000000000004,AQAB
2021,2,17.34642857142857,28.7,31.100000000000005,AQAB
2021,3,20.187096774193545,33.5,0.0,AQAB
2021,4,25.073333333333334,40.0,0.0,AQAB
2021,5,30.506451612903227,42.7,0.0,AQAB
2021,6,30.816666666666666,41.7,0.0,AQAB
2021,7,33.777419354838706,44.5,0.0,AQAB
2021,8,33.71612903225807,42.5,0.0,AQAB
2021,9,30.103333333333335,39.5,0.0,AQAB
2021,10,26.35483870967742,38.6,0.0,AQAB
2021,11,22.686666666666667,33.8,4.4,AQAB
2021,12,17.612903225806452,28.7,0.1,AQAB
2022,1,14.212903225806452,24.5,14.1,AQAB
2022,2,16.00357142857143,25.4,11.9,AQAB
2022,3,17.325806451612905,31.9,0.0,AQAB
2022,4,26.676666666666666,40.3,0.0,AQAB
2022,5,28.17096774193548,40.9,0.0,AQAB
2022,6,31.779999999999998,42.3,0.0,AQAB
2022,7,33.016129032258064,41.8,0.0,AQAB
2022,8,33.92580645161291,44.4,0.0,AQAB
2022,9,31.10666666666667,40.8,0.0,AQAB
2022,10,26.929032258064513,38.9,1.9,AQAB
2022,11,21.96333333333333,31.2,2.3000000000000003,AQAB
2022,12,18.312903225806455,28.4,3.4,AQAB
2023,1,16.67096774193548,25.3,1.7,AQAB
2023,2,15.882142857142856,31.5,0.7,AQAB
2023,3,20.793548387096774,34.2,17.0,AQAB
2023,4,24.216666666666665,37.9,10.7,AQAB
2023,5,27.98709677419355,41.1,12.100000000000001,AQAB
2023,6,31.79,42.5,0.0,AQAB
2023,7,34.57096774193548,44.5,0.0,AQAB
2023,8,33.96774193548387,43.3,0.0,AQAB
2023,9,32.053333333333335,44.7,0.6,AQAB
2023,10,27.64516129032258,37.9,0.30000000000000004,AQAB
2023,11,23.94,35.2,1.1,AQAB
2023,12,19.36774193548387,30.9,1.6,AQAB
2024,1,17.287096774193547,27.4,4.0,AQAB
2024,2,17.279310344827586,26.9,6.5,AQAB
2024,3,21.14516129032258,33.4,9.7,AQAB
2024,4,26.613333333333333,41.1,0.0,AQAB
2024,5,28.725806451612904,42.3,0.0,AQAB
2024,6,34.99333333333333,46.3,0.0,AQAB
2024,7,35.31290322580645,45.0,0.0,AQAB
2024,8,34.461290322580645,43.5,0.0,AQAB
2024,9,31.326666666666664,41.4,0.0,AQAB
2024,10,26.26774193548387,36.3,0.0,AQAB
2024,11,21.086666666666666,30.6,0.0,AQAB
2024,12,17.080645161290324,26.6,0.1,AQAB
2025,1,16.90967741935484,26.3,0.1,AQAB
2025,2,15.717857142857143,25.8,0.5,AQAB
2025,3,21.532258064516128,35.9,9.6,AQAB
2025,4,25.07,40.8,0.0,AQAB
2025,5,28.5,45.7,1.1,AQAB
2025,6,31.676666666666666,41.5,0.0,AQAB
2025,7,34.458064516129035,43.7,0.0,AQAB
2025,8,34.31290322580645,48.1,0.0,AQAB
2025,9,30.6,40.3,0.0,AQAB
2025,10,27.11935483870968,39.1,0.0,AQAB
2025,11,24.433333333333334,35.8,1.1,AQAB
2025,12,17.26451612903226,27.7,31.299999999999997,AQAB
